Name,Assigned Male,Year,Assigned Female,Total
Kristen,,1991,5.0,
Regan,,1991,3.0,
Rio,,1991,3.0,
Madison,,1991,3.0,
Maureen,,1991,3.0,
Sheridan,,1991,3.0,
Lea,,1991,3.0,
Daisy,,1991,3.0,
Callie,,1991,3.0,
Caley,,1991,3.0,
Aynsley,,1991,3.0,
Kari,,1991,3.0,
Kendal,,1991,3.0,
Hanna,,1991,3.0,
Abbey,,1991,6.0,
Lorraine,,1991,42.0,
Lyndsey,,1991,42.0,
Lynn,,1991,42.0,
Maria,,1991,41.0,
Katy,,1991,38.0,
Olivia,,1991,36.0,
Eleanor,,1991,35.0,
Melanie,,1991,35.0,
Sharon,,1991,35.0,
Vicky,,1991,35.0,
Mary,,1991,43.0,
Jill,,1991,43.0,
Terri,,1991,53.0,
Stacy,,1991,51.0,
Lynne,,1991,50.0,
Jane,,1991,49.0,
Kirstin,,1991,34.0,
Kate,,1991,49.0,
Rebekah,,1991,48.0,
Andrea,,1991,47.0,
Jillian,,1991,47.0,
Lyndsay,,1991,47.0,
Nadine,,1991,47.0,
Iona,,1991,44.0,
Margaret,,1991,49.0,
Amber,,1991,53.0,
Carol,,1991,33.0,
Lori,,1991,26.0,
Lara,,1991,25.0,
Simone,,1991,25.0,
Tracy,,1991,25.0,
Abbie,,1991,24.0,
Anne,,1991,23.0,
Patricia,,1991,23.0,
Tracey,,1991,23.0,
Kerrie,,1991,27.0,
Kelsey,,1991,32.0,
Leah,,1991,32.0,
Tanya,,1991,30.0,
Frances,,1991,29.0,
Marie,,1991,29.0,
Isla,,1991,28.0,
Justine,,1991,28.0,
Sally,,1991,30.0,
Katrina,,1991,55.0,
Sinead,,1991,56.0,
Natasha,,1991,221.0,
Kayleigh,,1991,214.0,
Michelle,,1991,207.0,
Katie,,1991,194.0,
Gillian,,1991,193.0,
Kimberley,,1991,185.0,
Siobhan,,1991,172.0,
Kelly,,1991,171.0,
Hayley,,1991,164.0,
Cheryl,,1991,163.0,
Sophie,,1991,158.0,
Eilidh,,1991,142.0,
Holly,,1991,141.0,
Chelsea,,1991,139.0,
Elizabeth,,1991,137.0,
Victoria,,1991,227.0,
Fiona,,1991,252.0,
Amanda,,1991,259.0,
Stephanie,,1991,735.0,
Sarah,,1991,678.0,
Lauren,,1991,600.0,
Rebecca,,1991,591.0,
Kirsty,,1991,586.0,
Rachel,,1991,542.0,
Claire,,1991,525.0,
Jennifer,,1991,507.0,
Karen,,1991,136.0,
Amy,,1991,501.0,
Samantha,,1991,473.0,
Nicola,,1991,450.0,
Lisa,,1991,406.0,
Louise,,1991,406.0,
Gemma,,1991,387.0,
Natalie,,1991,365.0,
Stacey,,1991,326.0,
Danielle,,1991,494.0,
Joanne,,1991,129.0,
Catherine,,1991,127.0,
Kirsten,,1991,121.0,
Pamela,,1991,75.0,
Katherine,,1991,74.0,
Helen,,1991,73.0,
Shona,,1991,71.0,
Shannon,,1991,70.0,
Sara,,1991,67.0,
Susan,,1991,64.0,
Debbie,,1991,61.0,
Lesley,,1991,60.0,
Christine,,1991,57.0,
Grace,,1991,22.0,
Alana,,1991,80.0,
Jessica,,1991,111.0,
Clare,,1991,110.0,
Anna,,1991,100.0,
Kathryn,,1991,98.0,
Deborah,,1991,89.0,
Julie,,1991,87.0,
Christina,,1991,85.0,
Jacqueline,,1991,84.0,
Donna,,1991,82.0,
Alexandra,,1991,81.0,
Paula,,1991,90.0,
Josephine,,1991,22.0,
Sian,,1991,22.0,
Gabrielle,,1991,9.0,
Jody,,1991,9.0,
Loren,,1991,9.0,
Nikita,,1991,9.0,
Valerie,,1991,9.0,
Amelia,,1991,10.0,
Ami,,1991,10.0,
Sasha,,1991,10.0,
Ainslie,,1991,9.0,
Alexis,,1991,9.0,
Jayde,,1991,8.0,
Skye,,1991,7.0,
Janet,,1991,7.0,
Jaclyn,,1991,8.0,
Brooke,,1991,7.0,
Christie,,1991,16.0,
Jayne,,1991,16.0,
Sheryl,,1991,18.0,
Linda,,1991,18.0,
Stefanie,,1991,22.0,
Ciara,,1991,20.0,
Kellie,,1991,15.0,
Alix,,1991,18.0,
Sarah-Jane,,1991,20.0,
Kirsteen,,1991,15.0,
Leona,,1991,15.0,
Allison,,1991,12.0,
Daniella,,1991,12.0,
Dana,,1991,11.0,
Monica,,1991,15.0,
Rose,,1991,15.0,
Ann,,1991,14.0,
Linsey,,1991,13.0,
Karis,,1991,14.0,
Alisha,,1991,13.0,
Hope,,1991,13.0,
Emma,,1991,1033.0,
Teagan,,1991,1.0,
Simran,,1992,1.0,
Sandeep,,1992,1.0,
Willow,,1992,1.0,
Yi,,1992,1.0,
Romy,,1992,1.0,
Regan,,1992,1.0,
Rudy,,1992,1.0,
Paris,,1992,1.0,
Norma,,1992,1.0,
Rana,,1992,1.0,
Raegan,,1992,1.0,
Tracy,,1992,19.0,
Jodi,,1992,20.0,
Carol,,1992,20.0,
Anne,,1992,20.0,
Sally,,1992,21.0,
Marie,,1992,21.0,
Dana,,1992,19.0,
Kerrie,,1992,21.0,
Stefanie,,1992,18.0,
Ciara,,1992,15.0,
Lara,,1992,17.0,
Kirsteen,,1992,17.0,
Eleanor,,1992,26.0,
Sharon,,1992,25.0,
Abbie,,1992,26.0,
Simone,,1992,28.0,
Tanya,,1992,22.0,
Lynne,,1992,22.0,
Billie,,1992,22.0,
Vicky,,1992,23.0,
Morven,,1992,23.0,
Frances,,1992,23.0,
Terri,,1992,24.0,
Sian,,1992,24.0,
Sarah-Jane,,1992,24.0,
Justine,,1992,24.0,
Leona,,1992,28.0,
Jocelyn,,1992,10.0,
Bobbie,,1992,10.0,
Marnie,,1992,11.0,
Linsey,,1992,11.0,
Kellie,,1992,11.0,
Karis,,1992,11.0,
Elisha,,1992,9.0,
Ann,,1992,9.0,
Rose,,1992,10.0,
Jean,,1992,11.0,
Hope,,1992,11.0,
Allison,,1992,13.0,
Shaunie,,1992,14.0,
Patricia,,1992,14.0,
Jayne,,1992,14.0,
Ami,,1992,14.0,
Monica,,1992,13.0,
Nikita,,1992,13.0,
Dominique,,1992,11.0,
Charley,,1992,11.0,
Tracey,,1992,12.0,
Freya,,1992,12.0,
Alisha,,1992,12.0,
Lorraine,,1992,29.0,
Lori,,1992,29.0,
Julie,,1992,111.0,
Kirsten,,1992,118.0,
Joanne,,1992,118.0,
Katherine,,1992,111.0,
Holly,,1992,118.0,
Cheryl,,1992,125.0,
Karen,,1992,126.0,
Elizabeth,,1992,128.0,
Christina,,1992,131.0,
Siobhan,,1992,134.0,
Jodie,,1992,135.0,
Catherine,,1992,136.0,
Jessica,,1992,101.0,
Rebekah,,1992,67.0,
Alana,,1992,70.0,
Ruth,,1992,72.0,
Lorna,,1992,72.0,
Alexandra,,1992,73.0,
Clare,,1992,80.0,
Aimee,,1992,98.0,
Jacqueline,,1992,74.0,
Robyn,,1992,152.0,
Zoe,,1992,163.0,
Nicola,,1992,387.0,
Claire,,1992,443.0,
Samantha,,1992,462.0,
Gemma,,1992,468.0,
Danielle,,1992,470.0,
Kirsty,,1992,476.0,
Lisa,,1992,354.0,
Rachel,,1992,502.0,
Amy,,1992,573.0,
Stephanie,,1992,586.0,
Lauren,,1992,642.0,
Sarah,,1992,654.0,
Rebecca,,1992,664.0,
Emma,,1992,819.0,
Jennifer,,1992,533.0,
Natalie,,1992,352.0,
Heather,,1992,253.0,
Kimberley,,1992,165.0,
Michelle,,1992,170.0,
Eilidh,,1992,170.0,
Erin,,1992,172.0,
Victoria,,1992,178.0,
Gillian,,1992,185.0,
Katie,,1992,187.0,
Melissa,,1992,188.0,
Sophie,,1992,190.0,
Hayley,,1992,200.0,
Natasha,,1992,208.0,
Amanda,,1992,221.0,
Kayleigh,,1992,230.0,
Fiona,,1992,248.0,
Shona,,1992,66.0,
Sinead,,1992,34.0,
Lesley,,1992,36.0,
Leah,,1992,36.0,
Olivia,,1992,38.0,
Lindsey,,1992,38.0,
Angela,,1992,39.0,
Melanie,,1992,40.0,
Jill,,1992,40.0,
Nadine,,1992,41.0,
Stacy,,1992,39.0,
Katy,,1992,33.0,
Lyndsey,,1992,33.0,
Isla,,1992,29.0,
Linda,,1992,30.0,
Lynn,,1992,33.0,
Grace,,1992,41.0,
Kim,,1992,42.0,
Katrina,,1992,54.0,
Helen,,1992,55.0,
Nikki,,1992,56.0,
Deborah,,1992,56.0,
Sara,,1992,59.0,
Susan,,1992,60.0,
Amber,,1992,64.0,
Maria,,1992,57.0,
Ainsley,,1992,49.0,
Christine,,1992,49.0,
Jillian,,1992,42.0,
Andrea,,1992,43.0,
Mary,,1992,44.0,
Margaret,,1992,44.0,
Kirstin,,1992,45.0,
Kelsey,,1992,45.0,
Debbie,,1992,47.0,
Donna,,1992,48.0,
Courtney,,1992,48.0,
Pamela,,1992,49.0,
Jane,,1992,49.0,
Lyndsay,,1992,42.0,
Janet,,1992,9.0,
Jayde,,1992,9.0,
Kari,,1992,4.0,
Jess,,1992,4.0,
Georgie,,1992,4.0,
Loren,,1992,4.0,
Ainslie,,1992,4.0,
Alyx,,1992,4.0,
Shannan,,1992,5.0,
Sammi,,1992,5.0,
Danni,,1992,4.0,
Callie,,1992,4.0,
Caley,,1992,4.0,
Rae,,1992,4.0,
Dara,,1992,3.0,
Charly,,1992,3.0,
Dee,,1992,3.0,
Broghan,,1992,3.0,
Blythe,,1992,3.0,
Valerie,,1992,4.0,
Tegan,,1992,4.0,
Gabrielle,,1992,7.0,
Devon,,1992,7.0,
Daniella,,1992,7.0,
Theresa,,1992,8.0,
Sheryl,,1992,8.0,
Kayla,,1992,7.0,
Josephine,,1992,7.0,
Kendal,,1992,9.0,
Ashton,,1992,8.0,
Barbara,,1992,8.0,
Daisy,,1992,8.0,
Amelia,,1992,6.0,
Josie,,1992,5.0,
Joy,,1992,5.0,
Kaya,,1992,5.0,
Madison,,1992,5.0,
Lesley-Anne,,1992,5.0,
Kiran,,1992,5.0,
Jaclyn,,1992,6.0,
Hanna,,1992,6.0,
Aynsley,,1992,6.0,
Alexis,,1992,5.0,
Sharlene,,1992,6.0,
Maureen,,1992,6.0,
Amira,,1992,1.0,
Ari,,1992,1.0,
Aman,,1992,1.0,
Alba,,1992,1.0,
Charli,,1992,1.0,
Bobbi,,1992,1.0,
Brook,,1992,1.0,
Brooklyn,,1992,1.0,
Brody,,1992,1.0,
Codi,,1992,2.0,
Elle,,1992,2.0,
Cindy,,1992,2.0,
Agnes,,1992,2.0,
Kirstine,,1992,3.0,
Sheridan,,1992,3.0,
Niki,,1992,2.0,
Nikola,,1992,2.0,
Nur,,1992,2.0,
Reagan,,1992,2.0,
Morgyn,,1992,2.0,
Skye,,1992,2.0,
Saoirse,,1992,2.0,
Islay,,1992,2.0,
Jaye,,1992,2.0,
Jorden,,1992,2.0,
Jordin,,1992,2.0,
Indie,,1992,2.0,
Iman,,1992,2.0,
Gurpreet,,1992,2.0,
Libby,,1992,2.0,
Kendall,,1992,2.0,
Kia,,1992,2.0,
Kerrin,,1992,2.0,
Kenzie,,1992,1.0,
Jamielee,,1992,1.0,
Jia,,1992,1.0,
Keryn,,1992,1.0,
Devin,,1992,1.0,
Deri,,1992,1.0,
Derri,,1992,1.0,
Derryn,,1992,1.0,
Darcey,,1992,1.0,
Corrin,,1992,1.0,
Joni,,1992,3.0,
Harpreet,,1992,1.0,
Fallon,,1992,1.0,
Gabriele,,1992,1.0,
Scott,951.0,1992,1.0,952.0
Johan,1.0,1992,,
Jo,1.0,1992,2.0,3.0
Jesse,1.0,1992,,
Jerry,1.0,1992,1.0,2.0
Jules,1.0,1992,,
Kasey,1.0,1992,2.0,3.0
Kar,1.0,1992,1.0,2.0
Ka,1.0,1992,,
Kate,1.0,1992,46.0,47.0
Jaden,1.0,1992,,
Jade,1.0,1992,390.0,391.0
Isa,1.0,1992,,
Iona,1.0,1992,52.0,53.0
Innis,1.0,1992,,
Jaymie,1.0,1992,,
Jayme,1.0,1992,,
Jayden,1.0,1992,,
Jaspreet,1.0,1992,6.0,7.0
Jamie-Lee,1.0,1992,17.0,18.0
Kathryn,1.0,1992,97.0,98.0
Leyton,1.0,1992,,
Lennox,1.0,1992,1.0,2.0
Lea,1.0,1992,3.0,4.0
Layton,1.0,1992,,
Laura,1.0,1992,762.0,763.0
Louise,1.0,1992,380.0,381.0
Kerry,1.0,1992,168.0,169.0
Kennedy,1.0,1992,,
Kelly,1.0,1992,145.0,146.0
Keegan,1.0,1992,,
Kristen,1.0,1992,4.0,5.0
Kodi,1.0,1992,,
Kian,1.0,1992,,
Denver,1.0,1992,,
Devyn,1.0,1992,2.0,3.0
Eden,1.0,1992,2.0,3.0
Corran,1.0,1992,,
Darcy,1.0,1992,2.0,3.0
Haris,1.0,1992,,
Fionn,1.0,1992,1.0,2.0
Storm,1.0,1992,1.0,2.0
Sydney,1.0,1992,,
Sunny,1.0,1992,1.0,2.0
Sasha,1.0,1992,7.0,8.0
Sandie,1.0,1992,6.0,7.0
Shea,1.0,1992,1.0,2.0
David,1038.0,1992,,
Zhi,1.0,1992,,
Toni,1.0,1992,58.0,59.0
Tayler,1.0,1992,3.0,4.0
Nairne,1.0,1992,1.0,2.0
Oakley,1.0,1992,,
Noor,1.0,1992,,
Michele,1.0,1992,2.0,3.0
Roan,1.0,1992,,
Rio,1.0,1992,2.0,3.0
Rhian,1.0,1992,7.0,8.0
Rohan,1.0,1992,,
Sacha,1.0,1992,3.0,4.0
Rudi,1.0,1992,2.0,3.0
Ruben,1.0,1992,,
Roshan,1.0,1992,1.0,2.0
Roni,1.0,1992,1.0,2.0
Paula,1.0,1992,79.0,80.0
Remi,1.0,1992,,
Raja,1.0,1992,,
Rennie,1.0,1992,,
Joss,6.0,1992,,
Dillon,6.0,1992,,
Corrie,6.0,1992,15.0,21.0
Callan,6.0,1992,3.0,9.0
Blaine,6.0,1992,1.0,7.0
Austin,6.0,1992,,
Rowan,7.0,1992,16.0,23.0
Lorne,7.0,1992,,
Leigh,7.0,1992,58.0,65.0
Laurie,7.0,1992,13.0,20.0
Jordyn,5.0,1992,4.0,9.0
Harris,5.0,1992,,
Harley,5.0,1992,7.0,12.0
Christie,5.0,1992,23.0,28.0
Charlie,5.0,1992,8.0,13.0
Brogan,5.0,1992,20.0,25.0
Barrie,5.0,1992,,
Rikki,6.0,1992,,
Kai,5.0,1992,,
Haydn,7.0,1992,,
Ellis,7.0,1992,20.0,27.0
Innes,9.0,1992,2.0,11.0
Hayden,9.0,1992,,
Cory,9.0,1992,2.0,11.0
Sonny,10.0,1992,,
Ronan,10.0,1992,,
Nico,10.0,1992,,
Kristian,9.0,1992,,
Christian,10.0,1992,,
Brett,10.0,1992,1.0,11.0
Ashley,10.0,1992,304.0,314.0
Logan,11.0,1992,,
Kieren,11.0,1992,,
Elliott,11.0,1992,,
Ali,11.0,1992,1.0,12.0
Leo,9.0,1992,,
Maxwell,9.0,1992,,
Chris,7.0,1992,2.0,9.0
Brodie,7.0,1992,3.0,10.0
Adrian,7.0,1992,,
Aarron,7.0,1992,,
Lyle,8.0,1992,,
Finn,8.0,1992,,
Dayle,8.0,1992,1.0,9.0
Darrell,8.0,1992,,
Blake,8.0,1992,1.0,9.0
Ruari,9.0,1992,,
Harrison,7.0,1992,,
Beau,3.0,1992,,
Toby,4.0,1992,,
Shannon,4.0,1992,124.0,128.0
Darragh,3.0,1992,1.0,4.0
Jan,3.0,1992,5.0,8.0
Jaimie,3.0,1992,3.0,6.0
Sami,4.0,1992,1.0,5.0
Ricki,4.0,1992,,
Nicol,4.0,1992,2.0,6.0
Aden,4.0,1992,1.0,5.0
Stevie,5.0,1992,16.0,21.0
Reuben,5.0,1992,,
Levi,5.0,1992,4.0,9.0
Tommy,5.0,1992,,
Christy,4.0,1992,18.0,22.0
Miller,4.0,1992,,
Luca,4.0,1992,,
Louie,4.0,1992,1.0,5.0
Julian,4.0,1992,,
Jody,4.0,1992,8.0,12.0
Hunter,4.0,1992,,
Felix,4.0,1992,,
Daryll,4.0,1992,1.0,5.0
Sandy,12.0,1992,1.0,13.0
Ewan,104.0,1992,,
Allan,110.0,1992,,
Brian,111.0,1992,,
Alistair,111.0,1992,1.0,112.0
Rory,112.0,1992,,
Douglas,115.0,1992,,
Nicholas,118.0,1992,,
Stewart,124.0,1992,,
George,104.0,1992,,
Samuel,127.0,1992,,
Joshua,131.0,1992,,
Jason,131.0,1992,,
Sam,136.0,1992,3.0,139.0
Neil,136.0,1992,,
Dale,143.0,1992,2.0,145.0
Aaron,143.0,1992,1.0,144.0
Joseph,145.0,1992,,
Colin,146.0,1992,1.0,147.0
Blair,151.0,1992,2.0,153.0
Richard,161.0,1992,,
Gordon,127.0,1992,,
Duncan,102.0,1992,,
Graham,101.0,1992,,
Ben,99.0,1992,,
Luke,57.0,1992,,
Donald,57.0,1992,,
Robbie,61.0,1992,,
Simon,63.0,1992,,
Garry,63.0,1992,,
Daryl,64.0,1992,10.0,74.0
Charles,64.0,1992,,
Gareth,65.0,1992,,
Aidan,65.0,1992,1.0,66.0
Derek,75.0,1992,,
Kenneth,76.0,1992,,
Gavin,163.0,1992,,
Angus,52.0,1992,,
Euan,168.0,1992,,
Conor,173.0,1992,,
Thomas,397.0,1992,,
Stephen,413.0,1992,,
Matthew,413.0,1992,,
Stuart,459.0,1992,1.0,460.0
Paul,483.0,1992,,
Mark,484.0,1992,,
Liam,489.0,1992,,
Steven,516.0,1992,2.0,518.0
Robert,523.0,1992,,
Jordan,541.0,1992,76.0,617.0
Callum,377.0,1992,,
John,629.0,1992,,
Jamie,701.0,1992,42.0,743.0
Ross,755.0,1992,,
Daniel,792.0,1992,,
Ryan,821.0,1992,,
Craig,825.0,1992,2.0,827.0
Michael,852.0,1992,1.0,853.0
Christopher,874.0,1992,1.0,875.0
James,912.0,1992,,
Andrew,913.0,1992,1.0,914.0
Sean,634.0,1992,3.0,637.0
Darren,367.0,1992,1.0,368.0
Gary,356.0,1992,,
Lewis,333.0,1992,1.0,334.0
Graeme,179.0,1992,,
Marc,185.0,1992,1.0,186.0
Iain,187.0,1992,,
Alan,191.0,1992,1.0,192.0
Peter,195.0,1992,1.0,196.0
Cameron,206.0,1992,,
Dean,219.0,1992,,
Jack,226.0,1992,,
Kieran,235.0,1992,2.0,237.0
Fraser,243.0,1992,,
Shaun,254.0,1992,1.0,255.0
Jonathan,260.0,1992,,
Kevin,261.0,1992,,
Lee,277.0,1992,16.0,293.0
Kyle,280.0,1992,1.0,281.0
Alexander,300.0,1992,1.0,301.0
Adam,300.0,1992,,
Grant,311.0,1992,,
Martin,318.0,1992,1.0,319.0
Calum,318.0,1992,,
Connor,321.0,1992,,
William,332.0,1992,1.0,333.0
Ian,173.0,1992,,
Bryan,50.0,1992,,
Campbell,16.0,1992,,
Terry,17.0,1992,,
Aiden,17.0,1992,2.0,19.0
Mohammad,16.0,1992,,
Evan,19.0,1992,,
Alex,19.0,1992,12.0,31.0
Drew,21.0,1992,,
Struan,22.0,1992,,
Jordon,15.0,1992,,
Keir,15.0,1992,,
Leon,12.0,1992,,
Findlay,12.0,1992,,
Bobby,13.0,1992,1.0,14.0
Joel,14.0,1992,,
Bryce,14.0,1992,1.0,15.0
Nicky,15.0,1992,2.0,17.0
Mitchell,15.0,1992,,
Laurence,15.0,1992,,
Max,22.0,1992,,
Mohammed,51.0,1992,,
Taylor,23.0,1992,19.0,42.0
Bruce,23.0,1992,,
Danny,34.0,1992,,
Keiran,36.0,1992,,
Corey,36.0,1992,3.0,39.0
Jake,37.0,1992,,
Dominic,34.0,1992,,
Ruairidh,38.0,1992,,
Darryl,42.0,1992,1.0,43.0
Jay,44.0,1992,13.0,57.0
Finlay,44.0,1992,,
Ciaran,48.0,1992,,
Reece,49.0,1992,,
Rhys,40.0,1992,1.0,41.0
Glenn,34.0,1992,1.0,35.0
Marcus,32.0,1992,,
Billy,23.0,1992,,
Arron,23.0,1992,,
Francis,25.0,1992,,
Shane,26.0,1992,,
Mathew,27.0,1992,,
Kris,27.0,1992,,
Joe,27.0,1992,1.0,28.0
Robin,28.0,1992,4.0,32.0
Louis,28.0,1992,,
Kieron,28.0,1992,,
Kerr,29.0,1992,,
Conner,29.0,1992,,
Arran,29.0,1992,2.0,31.0
Elliot,31.0,1992,,
Dylan,77.0,1992,,
Anna,1.0,1992,93.0,94.0
Amrit,1.0,1992,1.0,2.0
Aston,1.0,1992,2.0,3.0
Ashleigh,1.0,1992,255.0,256.0
Arin,1.0,1992,,
Arden,1.0,1992,,
Aeryn,1.0,1992,,
Aiman,1.0,1992,,
Ally,1.0,1992,1.0,2.0
Alfie,1.0,1992,,
Ayman,1.0,1992,,
Chelsea,1.0,1992,151.0,152.0
Che,1.0,1992,,
Chi,1.0,1992,,
Carey,1.0,1992,2.0,3.0
Cairn,1.0,1992,,
Carson,1.0,1992,,
Cody,1.0,1992,2.0,3.0
Brooke,1.0,1992,16.0,17.0
Blaire,1.0,1992,,
Dani,2.0,1992,,
Corin,2.0,1992,,
Cori,2.0,1992,1.0,3.0
Cole,2.0,1992,,
Casey,2.0,1992,8.0,10.0
Brady,2.0,1992,,
Ayden,2.0,1992,,
Clarke,2.0,1992,,
Dion,2.0,1992,2.0,4.0
Derry,2.0,1992,,
Ronnie,3.0,1992,,
Rogan,3.0,1992,,
Rian,3.0,1992,,
Reiss,3.0,1992,,
Perry,3.0,1992,,
Sammy,3.0,1992,5.0,8.0
Moray,3.0,1992,,
Mason,3.0,1992,,
Man,3.0,1992,,
Leslie,3.0,1992,1.0,4.0
Abbey,1.0,1992,13.0,14.0
Leighton,3.0,1992,,
Lawrie,3.0,1992,,
Spencer,3.0,1992,,
Andi,2.0,1992,2.0,4.0
Alix,2.0,1992,12.0,14.0
Zain,3.0,1992,,
Wallace,3.0,1992,,
Tyler,3.0,1992,1.0,4.0
Shawn,2.0,1992,,
Ray,2.0,1992,,
Stacey,2.0,1992,243.0,245.0
Wing,2.0,1992,,
Wai,2.0,1992,1.0,3.0
Quinn,2.0,1992,,
Kristin,2.0,1992,1.0,3.0
Jackie,2.0,1992,3.0,5.0
Jaime,2.0,1992,2.0,4.0
Jai,2.0,1992,,
Lindsay,2.0,1992,69.0,71.0
Nicki,2.0,1992,2.0,4.0
Munro,2.0,1992,,
Morgan,2.0,1992,25.0,27.0
Marley,2.0,1992,1.0,3.0
Muhammed,2.0,1992,,
Mackenzie,2.0,1992,,
Millar,2.0,1992,,
Reagan,,1993,2.0,
Rayne,,1993,2.0,
Nur,,1993,2.0,
Sammi,,1993,2.0,
Maureen,,1993,2.0,
Agnes,,1993,1.0,
Simran,,1993,2.0,
Caley,,1993,2.0,
Dara,,1993,2.0,
Dani,,1993,2.0,
Codie,,1993,2.0,
Cindy,,1993,2.0,
Charli,,1993,2.0,
Wing,,1993,3.0,
Valerie,,1993,3.0,
Kasey,,1993,2.0,
Kendal,,1993,2.0,
Kristin,,1993,2.0,
Kerrin,,1993,2.0,
Kenzie,,1993,2.0,
Kendall,,1993,2.0,
Johann,,1993,2.0,
Johan,,1993,2.0,
Jocelyn,,1993,2.0,
Charly,,1993,1.0,
Corran,,1993,1.0,
Darian,,1993,1.0,
Darcey,,1993,1.0,
Colby,,1993,1.0,
Codey,,1993,1.0,
Angel,,1993,1.0,
Amrit,,1993,1.0,
Alyx,,1993,1.0,
Amira,,1993,1.0,
Blaire,,1993,1.0,
Blythe,,1993,1.0,
Broghan,,1993,1.0,
Jamie-Lee,,1993,15.0,
Lara,,1993,16.0,
Gabrielle,,1993,16.0,
Ann,,1993,16.0,
Tracey,,1993,17.0,
Allison,,1993,14.0,
Sarah-Jane,,1993,13.0,
Kellie,,1993,13.0,
Karis,,1993,13.0,
Billie,,1993,13.0,
Justine,,1993,14.0,
Hope,,1993,14.0,
Morven,,1993,17.0,
Vicky,,1993,20.0,
Sharon,,1993,20.0,
Sally,,1993,20.0,
Andrea,,1993,20.0,
Alisha,,1993,21.0,
Rose,,1993,22.0,
Lorraine,,1993,22.0,
Grace,,1993,17.0,
Carol,,1993,17.0,
Monica,,1993,18.0,
Frances,,1993,12.0,
Leona,,1993,18.0,
Patricia,,1993,19.0,
Linda,,1993,19.0,
Kerrie,,1993,19.0,
Dana,,1993,9.0,
Daisy,,1993,9.0,
Bobbie,,1993,9.0,
Alexis,,1993,9.0,
Jean,,1993,9.0,
Callie,,1993,8.0,
Amelia,,1993,8.0,
Abbey,,1993,8.0,
Tracy,,1993,9.0,
Sheryl,,1993,10.0,
Shaunie,,1993,9.0,
Shannan,,1993,10.0,
Jayde,,1993,11.0,
Ami,,1993,11.0,
Sasha,,1993,12.0,
Nikita,,1993,11.0,
Joy,,1993,10.0,
Janet,,1993,10.0,
Tegan,,1993,11.0,
Alexandra,,1993,84.0,
Alana,,1993,84.0,
Katherine,,1993,88.0,
Rebekah,,1993,90.0,
Joanne,,1993,96.0,
Christina,,1993,100.0,
Kathryn,,1993,101.0,
Elizabeth,,1993,106.0,
Anna,,1993,110.0,
Cheryl,,1993,76.0,
Ruth,,1993,57.0,
Helen,,1993,57.0,
Amber,,1993,57.0,
Olivia,,1993,58.0,
Maria,,1993,58.0,
Paula,,1993,61.0,
Clare,,1993,62.0,
Julie,,1993,67.0,
Lorna,,1993,69.0,
Karen,,1993,73.0,
Aimee,,1993,121.0,
Kirsten,,1993,125.0,
Kimberley,,1993,127.0,
Fiona,,1993,230.0,
Jade,,1993,280.0,
Louise,,1993,298.0,
Natalie,,1993,321.0,
Gemma,,1993,362.0,
Samantha,,1993,369.0,
Claire,,1993,387.0,
Danielle,,1993,409.0,
Jennifer,,1993,463.0,
Sarah,,1993,603.0,
Amy,,1993,643.0,
Hayley,,1993,221.0,
Kayleigh,,1993,219.0,
Melissa,,1993,217.0,
Jessica,,1993,134.0,
Michelle,,1993,136.0,
Catherine,,1993,154.0,
Gillian,,1993,155.0,
Holly,,1993,157.0,
Zoe,,1993,159.0,
Victoria,,1993,159.0,
Kerry,,1993,159.0,
Shona,,1993,57.0,
Robyn,,1993,163.0,
Stacey,,1993,180.0,
Eilidh,,1993,182.0,
Chelsea,,1993,184.0,
Amanda,,1993,185.0,
Natasha,,1993,188.0,
Sophie,,1993,213.0,
Kelly,,1993,172.0,
Deborah,,1993,56.0,
Sara,,1993,56.0,
Lindsey,,1993,27.0,
Sinead,,1993,29.0,
Jillian,,1993,29.0,
Eleanor,,1993,31.0,
Lyndsey,,1993,32.0,
Melanie,,1993,33.0,
Margaret,,1993,23.0,
Lynne,,1993,23.0,
Ciara,,1993,23.0,
Anne,,1993,23.0,
Marie,,1993,24.0,
Lori,,1993,24.0,
Isla,,1993,24.0,
Sian,,1993,25.0,
Brooke,,1993,22.0,
Jill,,1993,35.0,
Kate,,1993,46.0,
Kim,,1993,47.0,
Lyndsay,,1993,48.0,
Mary,,1993,49.0,
Kelsey,,1993,49.0,
Katrina,,1993,51.0,
Courtney,,1993,52.0,
Angela,,1993,54.0,
Susan,,1993,46.0,
Ainsley,,1993,43.0,
Lesley,,1993,36.0,
Katy,,1993,36.0,
Leah,,1993,37.0,
Debbie,,1993,37.0,
Stacy,,1993,38.0,
Donna,,1993,38.0,
Abbie,,1993,38.0,
Simone,,1993,35.0,
Kirstin,,1993,39.0,
Nadine,,1993,42.0,
Christine,,1993,42.0,
Pamela,,1993,39.0,
Brooklyn,,1993,3.0,
Marnie,,1993,4.0,
Madison,,1993,4.0,
Kristen,,1993,4.0,
Theresa,,1993,4.0,
Darcy,,1993,3.0,
Summer,,1993,4.0,
Sandie,,1993,4.0,
Devon,,1993,3.0,
Lesley-Anne,,1993,3.0,
Regan,,1993,3.0,
Raegan,,1993,3.0,
Kari,,1993,4.0,
Georgie,,1993,3.0,
Josie,,1993,3.0,
Jorden,,1993,3.0,
Stefanie,,1993,7.0,
